,@timestamp,kubernetes.container.name,mqtt_topic,uuid,ix_direction
RpF9uH0BX0lHpglpmjyO,2021-12-14 10:29:37.593000+00:00,oem-nodejs,carChassisNumber/DENM,0773debb-a4f5-4d6c-968f-742b18b71112,recv
SJF9uH0BX0lHpglpmjyO,2021-12-14 10:29:37.841000+00:00,oem-nodejs,carChassisNumber/DENM,04e01ce6-6d40-4554-bc94-b4dbb4668b65,recv
SpF9uH0BX0lHpglpmjyO,2021-12-14 10:29:37.994000+00:00,oem-nodejs,carChassisNumber/DENM,0e52c7f1-b1fb-4071-87b4-d3d15599ebf0,recv
ZJF9uH0BX0lHpglpnjx8,2021-12-14 10:29:38.402000+00:00,oem-nodejs,carChassisNumber/DENM,17a92922-601a-49ba-8de1-c14785b40d4e,recv
ZpF9uH0BX0lHpglpnjx8,2021-12-14 10:29:38.556000+00:00,oem-nodejs,carChassisNumber/DENM,56c4dbc0-639a-4b34-a01e-37a4b801ca87,recv
aJF9uH0BX0lHpglpnjx8,2021-12-14 10:29:38.713000+00:00,oem-nodejs,carChassisNumber/DENM,1dbbdaa3-2cc7-43d1-8d75-e92d305649bd,recv
apF9uH0BX0lHpglpnjx8,2021-12-14 10:29:38.875000+00:00,oem-nodejs,carChassisNumber/DENM,2790ed21-a1df-4784-a622-bd96f1751814,recv
bJF9uH0BX0lHpglpnjx8,2021-12-14 10:29:38.987000+00:00,oem-nodejs,carChassisNumber/DENM,92111e06-6cc9-4ea1-829a-a60e8949ac1c,recv
jJF9uH0BX0lHpglpojxl,2021-12-14 10:29:39.114000+00:00,oem-nodejs,carChassisNumber/DENM,88093e54-1271-467d-bf9e-95b175f5725a,recv
jpF9uH0BX0lHpglpojxl,2021-12-14 10:29:39.357000+00:00,oem-nodejs,carChassisNumber/DENM,509c1c6e-adef-457b-a77c-bd7660353ad3,recv
kJF9uH0BX0lHpglpojxl,2021-12-14 10:29:39.577000+00:00,oem-nodejs,carChassisNumber/DENM,9f0926ad-f959-4321-8e35-c3643f23b78f,recv
kpF9uH0BX0lHpglpojxl,2021-12-14 10:29:39.755000+00:00,oem-nodejs,carChassisNumber/DENM,bc21dcf2-dd43-4965-b454-3b7482f813d2,recv
lJF9uH0BX0lHpglpojxl,2021-12-14 10:29:39.914000+00:00,oem-nodejs,carChassisNumber/DENM,dafb59c2-40b1-44d9-8d3d-8ea4f789a028,recv
p5F9uH0BX0lHpglppjxO,2021-12-14 10:29:40.154000+00:00,oem-nodejs,carChassisNumber/DENM,bcedbeb6-5fbb-4c2f-a6cc-91a0cdc1bc80,recv
qZF9uH0BX0lHpglppjxO,2021-12-14 10:29:40.314000+00:00,oem-nodejs,carChassisNumber/DENM,2daa7542-3299-444d-9a21-d629358d633b,recv
q5F9uH0BX0lHpglppjxO,2021-12-14 10:29:40.562000+00:00,oem-nodejs,carChassisNumber/DENM,f821470a-295d-42cb-b607-1e03cb18d8dc,recv
rZF9uH0BX0lHpglppjxO,2021-12-14 10:29:40.717000+00:00,oem-nodejs,carChassisNumber/DENM,4e18759a-f41c-4a89-bcbe-0d4a18da9a87,recv
r5F9uH0BX0lHpglppjxO,2021-12-14 10:29:40.901000+00:00,oem-nodejs,carChassisNumber/DENM,6c51497d-b1e0-4b95-aedb-3c7db01ee307,recv
sZF9uH0BX0lHpglppjxO,2021-12-14 10:29:41.039000+00:00,oem-nodejs,carChassisNumber/DENM,1a7656ab-8746-42b6-bd53-a6e0e1618f02,recv
yZF9uH0BX0lHpglpvT3V,2021-12-14 10:29:46.234000+00:00,oem-nodejs,carChassisNumber/DENM,b0fb0232-b39d-42cc-8b06-050b1ece0eb1,recv
y5F9uH0BX0lHpglpvT3V,2021-12-14 10:29:46.395000+00:00,oem-nodejs,carChassisNumber/DENM,8fab8252-2bf3-4a33-9ec8-cb3411f26530,recv
zZF9uH0BX0lHpglpvT3V,2021-12-14 10:29:46.555000+00:00,oem-nodejs,carChassisNumber/DENM,28c5f62b-9f39-4455-a3d1-250a23327599,recv
z5F9uH0BX0lHpglpvT3V,2021-12-14 10:29:46.714000+00:00,oem-nodejs,carChassisNumber/DENM,f8ea776b-743f-4dc0-b303-b508f2a0d7de,recv
0ZF9uH0BX0lHpglpvT3V,2021-12-14 10:29:46.954000+00:00,oem-nodejs,carChassisNumber/DENM,5e3a3064-de24-44c5-bab4-c41d6e7c6033,recv
7pF9uH0BX0lHpglpwT3D,2021-12-14 10:29:47.123000+00:00,oem-nodejs,carChassisNumber/DENM,ffd2a19b-da7d-4183-9b66-67ee31e79bf5,recv
8JF9uH0BX0lHpglpwT3D,2021-12-14 10:29:47.357000+00:00,oem-nodejs,carChassisNumber/DENM,2f729c68-e9cc-480f-8af7-3b0a71332e74,recv
8pF9uH0BX0lHpglpwT3D,2021-12-14 10:29:47.470000+00:00,oem-nodejs,carChassisNumber/DENM,533f0f26-24e3-495f-91cb-9f17c0f322e1,recv
9JF9uH0BX0lHpglpwT3D,2021-12-14 10:29:47.997000+00:00,oem-nodejs,carChassisNumber/DENM,21b2bcae-58f5-4f8f-b69a-7f3893f31738,recv
95F9uH0BX0lHpglpwT3D,2021-12-14 10:29:48.071000+00:00,oem-nodejs,carChassisNumber/DENM,af8ab562-faef-4f7a-89a0-139e93202ae2,recv
-JF9uH0BX0lHpglpwT3D,2021-12-14 10:29:48.102000+00:00,oem-nodejs,carChassisNumber/DENM,09a7892d-e9d6-458f-a5d4-e65c28c60773,recv
EpF9uH0BX0lHpglpxT60,2021-12-14 10:29:48.245000+00:00,oem-nodejs,carChassisNumber/DENM,e3f72c9a-bb2f-4ce7-afdc-f8d430650073,recv
FJF9uH0BX0lHpglpxT60,2021-12-14 10:29:48.474000+00:00,oem-nodejs,carChassisNumber/DENM,79bcb840-c9a2-4ff3-a70a-e5fd077d07d4,recv
FpF9uH0BX0lHpglpxT60,2021-12-14 10:29:48.794000+00:00,oem-nodejs,carChassisNumber/DENM,6b909620-414d-4955-8028-12a0eb8e589c,recv
GJF9uH0BX0lHpglpxT60,2021-12-14 10:29:48.903000+00:00,oem-nodejs,carChassisNumber/DENM,4f60d619-6017-4122-9634-bc8a1da790bd,recv
GpF9uH0BX0lHpglpxT60,2021-12-14 10:29:49.034000+00:00,oem-nodejs,carChassisNumber/DENM,e0ac1fe8-bad8-422e-9c19-4744d44696ec,recv
OpF9uH0BX0lHpglpyT6g,2021-12-14 10:29:49.754000+00:00,oem-nodejs,carChassisNumber/DENM,a7b37f13-9bc1-4a29-aeda-4d66dbdbedff,recv
PpF9uH0BX0lHpglpyT6g,2021-12-14 10:29:49.824000+00:00,oem-nodejs,carChassisNumber/DENM,9c1370c3-80fd-4792-b772-ea4396f8490a,recv
P5F9uH0BX0lHpglpyT6g,2021-12-14 10:29:49.835000+00:00,oem-nodejs,carChassisNumber/DENM,61d74f47-c142-4d75-a2a8-79d3992c2010,recv
QJF9uH0BX0lHpglpyT6g,2021-12-14 10:29:49.857000+00:00,oem-nodejs,carChassisNumber/DENM,fb4960a4-eaca-4431-8fde-56c1874d16c1,recv
QpF9uH0BX0lHpglpyT6g,2021-12-14 10:29:49.997000+00:00,oem-nodejs,carChassisNumber/DENM,04d7dadd-44c8-41d4-aee2-03a548e210f9,recv
V5F9uH0BX0lHpglpzT6K,2021-12-14 10:29:50.321000+00:00,oem-nodejs,carChassisNumber/DENM,4eb9bc3c-c3f8-4150-9a77-edfc63d6982a,recv
WZF9uH0BX0lHpglpzT6K,2021-12-14 10:29:50.403000+00:00,oem-nodejs,carChassisNumber/DENM,6446642a-44da-4129-bb87-4a27717220c7,recv
W5F9uH0BX0lHpglpzT6K,2021-12-14 10:29:50.553000+00:00,oem-nodejs,carChassisNumber/DENM,dd265cbe-71b4-485e-8701-267b7cd647d1,recv
XZF9uH0BX0lHpglpzT6K,2021-12-14 10:29:50.722000+00:00,oem-nodejs,carChassisNumber/DENM,a076f2e9-9bbf-420f-8435-44c21075f4b4,recv
X5F9uH0BX0lHpglpzT6K,2021-12-14 10:29:50.875000+00:00,oem-nodejs,carChassisNumber/DENM,79cadf16-1140-45fe-be48-e9250aef19dd,recv
YZF9uH0BX0lHpglpzT6K,2021-12-14 10:29:51.077000+00:00,oem-nodejs,carChassisNumber/DENM,7b0301d8-34dd-4c7e-989f-85755532e362,recv
pZF9uH0BX0lHpglp0T52,2021-12-14 10:29:51.283000+00:00,oem-nodejs,carChassisNumber/DENM,048bd504-0d28-4262-9964-91b51cfb15fe,recv
p5F9uH0BX0lHpglp0T52,2021-12-14 10:29:51.442000+00:00,oem-nodejs,carChassisNumber/DENM,256544bb-fbb4-4831-891a-dcf0a4a46bbd,recv
qZF9uH0BX0lHpglp0T52,2021-12-14 10:29:51.842000+00:00,oem-nodejs,carChassisNumber/DENM,926417eb-86c5-499e-9e5b-ee35214b587f,recv
q5F9uH0BX0lHpglp0T52,2021-12-14 10:29:51.922000+00:00,oem-nodejs,carChassisNumber/DENM,8c767636-3f21-4236-b0a5-1b9ee49fcd30,recv
rZF9uH0BX0lHpglp0T52,2021-12-14 10:29:52.083000+00:00,oem-nodejs,carChassisNumber/DENM,caf08d64-feeb-4699-87c8-f76797cbafb1,recv
05F9uH0BX0lHpglp1T5i,2021-12-14 10:29:52.248000+00:00,oem-nodejs,carChassisNumber/DENM,c4cf5753-ebf0-4320-9cdb-ccce7ab840b5,recv
1ZF9uH0BX0lHpglp1T5i,2021-12-14 10:29:52.409000+00:00,oem-nodejs,carChassisNumber/DENM,7d54fcf4-c913-4a7c-82bc-d9cbd1a74054,recv
15F9uH0BX0lHpglp1T5i,2021-12-14 10:29:52.561000+00:00,oem-nodejs,carChassisNumber/DENM,cf391b9d-4cee-479e-bdb6-3336a385b106,recv
2ZF9uH0BX0lHpglp1T5i,2021-12-14 10:29:52.735000+00:00,oem-nodejs,carChassisNumber/DENM,4fa9bff6-99e2-44fe-91ae-680425f5f5bd,recv
25F9uH0BX0lHpglp1T5i,2021-12-14 10:29:52.962000+00:00,oem-nodejs,carChassisNumber/DENM,8140f4fd-70a7-49ff-8334-13ddc6736e00,recv
3ZF9uH0BX0lHpglp1T5i,2021-12-14 10:29:53.122000+00:00,oem-nodejs,carChassisNumber/DENM,b599cd8b-ca0f-4a0c-9f3f-4ff930426d1f,recv
PJF9uH0BX0lHpglp2T9L,2021-12-14 10:29:53.363000+00:00,oem-nodejs,carChassisNumber/DENM,146fe467-074f-48ba-861b-319d4ed58d1f,recv
PpF9uH0BX0lHpglp2T9L,2021-12-14 10:29:53.528000+00:00,oem-nodejs,carChassisNumber/DENM,e871c077-3538-462f-ad3d-c81dbb988de1,recv
QJF9uH0BX0lHpglp2T9L,2021-12-14 10:29:53.770000+00:00,oem-nodejs,carChassisNumber/DENM,d908c760-5b67-4be7-9fae-844f140b68bc,recv
QpF9uH0BX0lHpglp2T9L,2021-12-14 10:29:53.922000+00:00,oem-nodejs,carChassisNumber/DENM,922dc59b-9ec2-45a8-b087-8bc47dcab2ee,recv
RJF9uH0BX0lHpglp2T9L,2021-12-14 10:29:54.114000+00:00,oem-nodejs,carChassisNumber/DENM,583d5cfd-957f-4fe2-8197-1b1d3d1c831f,recv
YZF9uH0BX0lHpglp3T83,2021-12-14 10:29:54.277000+00:00,oem-nodejs,carChassisNumber/DENM,90dd261a-bd93-4015-a081-9670c8be8476,recv
Y5F9uH0BX0lHpglp3T83,2021-12-14 10:29:54.462000+00:00,oem-nodejs,carChassisNumber/DENM,eddd1187-b925-49d9-aada-052c0935c940,recv
ZZF9uH0BX0lHpglp3T83,2021-12-14 10:29:54.683000+00:00,oem-nodejs,carChassisNumber/DENM,609cf03e-e1cb-4357-a312-b10583a60a7f,recv
Z5F9uH0BX0lHpglp3T83,2021-12-14 10:29:54.826000+00:00,oem-nodejs,carChassisNumber/DENM,90ad9c37-fc90-473e-95bc-be9ea8b0a629,recv
aZF9uH0BX0lHpglp3T83,2021-12-14 10:29:55.018000+00:00,oem-nodejs,carChassisNumber/DENM,5d6c6f2b-de92-4777-8dc5-34fd108eb94f,recv
bpF9uH0BX0lHpglp4T8g,2021-12-14 10:29:55.218000+00:00,oem-nodejs,carChassisNumber/DENM,13f9dcf4-1b58-42bd-bdcc-fe68f5e22835,recv
cJF9uH0BX0lHpglp4T8g,2021-12-14 10:29:55.467000+00:00,oem-nodejs,carChassisNumber/DENM,43e6054e-726d-4dcf-81e6-da874e2595c2,recv
cpF9uH0BX0lHpglp4T8g,2021-12-14 10:29:55.641000+00:00,oem-nodejs,carChassisNumber/DENM,0c44ab6e-1c04-401c-a90f-8ef613dddc56,recv
dJF9uH0BX0lHpglp4T8g,2021-12-14 10:29:55.818000+00:00,oem-nodejs,carChassisNumber/DENM,18e45a11-9e08-4d8c-84a8-728c830e4cca,recv
dpF9uH0BX0lHpglp4T8g,2021-12-14 10:29:55.938000+00:00,oem-nodejs,carChassisNumber/DENM,7cabd66f-e1e1-4337-aa21-fd75d3f718f3,recv
bZF9uH0BX0lHpglpbzp1,2021-12-14 10:29:26.232000+00:00,oem-nodejs,carChassisNumber/DENM,54ca36a0-ddf3-4564-8b44-858eafc06b66,recv
b5F9uH0BX0lHpglpbzp1,2021-12-14 10:29:26.416000+00:00,oem-nodejs,carChassisNumber/DENM,e6cbf16c-8f25-4778-aa07-f75053094340,recv
cZF9uH0BX0lHpglpbzp1,2021-12-14 10:29:26.615000+00:00,oem-nodejs,carChassisNumber/DENM,fa70f349-fb99-4c59-9897-a740892d089d,recv
c5F9uH0BX0lHpglpbzp1,2021-12-14 10:29:26.736000+00:00,oem-nodejs,carChassisNumber/DENM,2e051ff0-66fd-441a-8edd-d629c8def977,recv
dZF9uH0BX0lHpglpbzp1,2021-12-14 10:29:26.902000+00:00,oem-nodejs,carChassisNumber/DENM,62dd7fb6-1758-41e7-824e-9f055ac63b95,recv
k5F9uH0BX0lHpglpczpf,2021-12-14 10:29:27.122000+00:00,oem-nodejs,carChassisNumber/DENM,6acffe5d-4c7b-482c-8474-1ac7ab3bd1ac,recv
lZF9uH0BX0lHpglpczpf,2021-12-14 10:29:27.372000+00:00,oem-nodejs,carChassisNumber/DENM,98a7747e-b5ab-4145-ad23-55e48b9f13a7,recv
l5F9uH0BX0lHpglpczpf,2021-12-14 10:29:27.522000+00:00,oem-nodejs,carChassisNumber/DENM,7ab1e3be-e2cd-41fe-8e0e-c1bfac358f96,recv
mZF9uH0BX0lHpglpczpf,2021-12-14 10:29:27.765000+00:00,oem-nodejs,carChassisNumber/DENM,df96ce21-806c-40a0-9b56-d5b53a2e98e5,recv
m5F9uH0BX0lHpglpczpf,2021-12-14 10:29:27.939000+00:00,oem-nodejs,carChassisNumber/DENM,2f500b8a-161c-47c4-8ff2-acc75519112f,recv
tZF9uH0BX0lHpglpdzpM,2021-12-14 10:29:28.165000+00:00,oem-nodejs,carChassisNumber/DENM,d5b7cae1-52a7-4daa-997a-1fdb8f1a83de,recv
t5F9uH0BX0lHpglpdzpM,2021-12-14 10:29:28.326000+00:00,oem-nodejs,carChassisNumber/DENM,3dc59693-f125-4153-8466-9d8be87d5f65,recv
uZF9uH0BX0lHpglpdzpM,2021-12-14 10:29:28.486000+00:00,oem-nodejs,carChassisNumber/DENM,c2ad408b-33cc-4436-ae55-e027fcca1ee1,recv
u5F9uH0BX0lHpglpdzpM,2021-12-14 10:29:28.725000+00:00,oem-nodejs,carChassisNumber/DENM,9ef8e12b-086a-40ae-ac62-501a1178808c,recv
vZF9uH0BX0lHpglpdzpM,2021-12-14 10:29:28.894000+00:00,oem-nodejs,carChassisNumber/DENM,b5541cee-6b97-42da-9d73-527977b38c72,recv
v5F9uH0BX0lHpglpdzpM,2021-12-14 10:29:29.035000+00:00,oem-nodejs,carChassisNumber/DENM,fbba5550-32cc-44bb-b696-f564350c1136,recv
35F9uH0BX0lHpglpezo2,2021-12-14 10:29:29.281000+00:00,oem-nodejs,carChassisNumber/DENM,f8fb1643-1aa3-44aa-9a93-9cfa6ab1c522,recv
4ZF9uH0BX0lHpglpezo2,2021-12-14 10:29:29.468000+00:00,oem-nodejs,carChassisNumber/DENM,d35387b1-cf39-40b8-8761-310a144a7d07,recv
45F9uH0BX0lHpglpezo2,2021-12-14 10:29:29.674000+00:00,oem-nodejs,carChassisNumber/DENM,d74e8b11-6d03-436e-bd45-3d12f8f3dd31,recv
5ZF9uH0BX0lHpglpezo2,2021-12-14 10:29:29.835000+00:00,oem-nodejs,carChassisNumber/DENM,acdd6dfb-9976-4fb7-81fd-af13d3d37912,recv
-ZF9uH0BX0lHpglpfzoh,2021-12-14 10:29:30.082000+00:00,oem-nodejs,carChassisNumber/DENM,3371438f-17ff-485f-9835-1c4c9e63fea7,recv
-5F9uH0BX0lHpglpfzoh,2021-12-14 10:29:30.164000+00:00,oem-nodejs,carChassisNumber/DENM,6c46e3e7-4df7-46db-a3bc-64cfeb426e74,recv
_ZF9uH0BX0lHpglpfzoh,2021-12-14 10:29:30.318000+00:00,oem-nodejs,carChassisNumber/DENM,e5f87051-0537-4215-9ec4-33eb142c57ab,recv
_5F9uH0BX0lHpglpfzoh,2021-12-14 10:29:30.555000+00:00,oem-nodejs,carChassisNumber/DENM,a752de62-40ae-429a-995d-14160dcbe23b,recv
AZF9uH0BX0lHpglpfzsh,2021-12-14 10:29:30.717000+00:00,oem-nodejs,carChassisNumber/DENM,477fa497-3797-4278-95bb-809861334b3b,recv
A5F9uH0BX0lHpglpfzsh,2021-12-14 10:29:30.970000+00:00,oem-nodejs,carChassisNumber/DENM,9617ef60-bd9e-46bc-8296-231dff3849e2,recv
mpF9uH0BX0lHpglpWznj,2021-12-14 10:29:21.097000+00:00,oem-nodejs,carChassisNumber/DENM,e7445b54-b990-40aa-a8f1-1664f8214c9f,recv
nJF9uH0BX0lHpglpWznj,2021-12-14 10:29:21.304000+00:00,oem-nodejs,carChassisNumber/DENM,47dfd88b-2ac5-491a-8319-7ef8b03ebdf7,recv
npF9uH0BX0lHpglpWznj,2021-12-14 10:29:21.507000+00:00,oem-nodejs,carChassisNumber/DENM,64265da0-6710-4ff0-8577-41cb69c22916,recv
oJF9uH0BX0lHpglpWznj,2021-12-14 10:29:21.758000+00:00,oem-nodejs,carChassisNumber/DENM,b9bbfa98-714a-48d2-bd6f-483d402163bf,recv
opF9uH0BX0lHpglpWznj,2021-12-14 10:29:21.908000+00:00,oem-nodejs,carChassisNumber/DENM,e6bd8cb4-c5b3-48d6-a7f9-ca0ce96d950b,recv
yJF9uH0BX0lHpglpXznQ,2021-12-14 10:29:22.226000+00:00,oem-nodejs,carChassisNumber/DENM,346b6952-b953-4a64-bd1c-b6fcec94c3c1,recv
ypF9uH0BX0lHpglpXznQ,2021-12-14 10:29:22.331000+00:00,oem-nodejs,carChassisNumber/DENM,4f86cee6-1f7c-467b-b99f-2d5957f5158f,recv
zJF9uH0BX0lHpglpXznQ,2021-12-14 10:29:22.439000+00:00,oem-nodejs,carChassisNumber/DENM,0f973a6e-c93a-4d06-ab86-45a70b27c7e1,recv
zpF9uH0BX0lHpglpXznQ,2021-12-14 10:29:22.637000+00:00,oem-nodejs,carChassisNumber/DENM,568b28d2-c2e7-4d50-9e1e-06013ee195aa,recv
0JF9uH0BX0lHpglpXznQ,2021-12-14 10:29:22.800000+00:00,oem-nodejs,carChassisNumber/DENM,adae58e1-e9cc-4fd1-b6e7-249faf07e2f0,recv
0pF9uH0BX0lHpglpXznQ,2021-12-14 10:29:23.011000+00:00,oem-nodejs,carChassisNumber/DENM,7fd261f5-e489-4171-bf5f-d2587f4e24ba,recv
1JF9uH0BX0lHpglpXznQ,2021-12-14 10:29:23.214000+00:00,oem-nodejs,carChassisNumber/DENM,7a371ad6-4186-47c4-89d9-88cf42d5efea,recv
1pF9uH0BX0lHpglpXznQ,2021-12-14 10:29:23.406000+00:00,oem-nodejs,carChassisNumber/DENM,e189c6eb-5057-4d1b-9fab-6e9798ffaa8f,recv
2JF9uH0BX0lHpglpXznQ,2021-12-14 10:29:23.621000+00:00,oem-nodejs,carChassisNumber/DENM,0fca71f1-509f-4bd6-8b3b-13f3c67e9a1b,recv
2pF9uH0BX0lHpglpXznQ,2021-12-14 10:29:23.732000+00:00,oem-nodejs,carChassisNumber/DENM,f13a579f-d259-4e5f-a3ad-499f096a252e,recv
3JF9uH0BX0lHpglpXznQ,2021-12-14 10:29:23.902000+00:00,oem-nodejs,carChassisNumber/DENM,900de0a3-91e2-432d-b0d7-a2a094de5151,recv
U5F9uH0BX0lHpglpZzqf,2021-12-14 10:29:24.105000+00:00,oem-nodejs,carChassisNumber/DENM,f1fc595d-51f3-4fde-a254-03ef5e1b33e8,recv
VZF9uH0BX0lHpglpZzqf,2021-12-14 10:29:24.309000+00:00,oem-nodejs,carChassisNumber/DENM,1ea32b86-d93c-4eaa-8d82-74587fbb3d21,recv
V5F9uH0BX0lHpglpZzqf,2021-12-14 10:29:24.512000+00:00,oem-nodejs,carChassisNumber/DENM,765a5897-b889-4d2f-9add-499505eb47ba,recv
WZF9uH0BX0lHpglpZzqf,2021-12-14 10:29:24.747000+00:00,oem-nodejs,carChassisNumber/DENM,148c1004-0712-44a6-bb26-5a976e0cc221,recv
W5F9uH0BX0lHpglpZzqf,2021-12-14 10:29:24.891000+00:00,oem-nodejs,carChassisNumber/DENM,b72d45ca-5edb-4f67-80a3-0e7bcd4cb8b7,recv
YJF9uH0BX0lHpglpazqV,2021-12-14 10:29:25.094000+00:00,oem-nodejs,carChassisNumber/DENM,49ee80b0-4e70-4d6a-a28e-a346d70c81e1,recv
YpF9uH0BX0lHpglpazqV,2021-12-14 10:29:25.237000+00:00,oem-nodejs,carChassisNumber/DENM,e8ab8a6e-8abd-489e-9521-8c9b54d3594a,recv
ZJF9uH0BX0lHpglpazqV,2021-12-14 10:29:25.402000+00:00,oem-nodejs,carChassisNumber/DENM,e980c0d8-4457-472f-b403-6f9c1644dfde,recv
ZpF9uH0BX0lHpglpazqV,2021-12-14 10:29:25.606000+00:00,oem-nodejs,carChassisNumber/DENM,41ee8fa1-de04-41d2-8595-dfe5a6b4f6bb,recv
aJF9uH0BX0lHpglpazqV,2021-12-14 10:29:25.805000+00:00,oem-nodejs,carChassisNumber/DENM,ed60693e-a21d-4942-b522-be205735dc85,recv
apF9uH0BX0lHpglpazqV,2021-12-14 10:29:26.014000+00:00,oem-nodejs,carChassisNumber/DENM,07f62f17-5569-4ddf-894b-64a497fa5a69,recv
epF9uH0BX0lHpglp5T8J,2021-12-14 10:29:56.196000+00:00,oem-nodejs,carChassisNumber/DENM,e2cd3c44-0bc3-4198-bee8-5bcf620bbd10,recv
fJF9uH0BX0lHpglp5T8J,2021-12-14 10:29:56.345000+00:00,oem-nodejs,carChassisNumber/DENM,1c9a5a0f-df15-489f-b030-30d9b6362869,recv
fpF9uH0BX0lHpglp5T8J,2021-12-14 10:29:56.545000+00:00,oem-nodejs,carChassisNumber/DENM,f369d0fe-1b12-4320-8cad-6e61331c9da0,recv
gJF9uH0BX0lHpglp5T8J,2021-12-14 10:29:56.749000+00:00,oem-nodejs,carChassisNumber/DENM,3ec41770-6784-4916-9d48-915c0180ce6a,recv
gpF9uH0BX0lHpglp5T8J,2021-12-14 10:29:56.946000+00:00,oem-nodejs,carChassisNumber/DENM,657d0f88-f394-4cfe-97ef-6d82770aebb8,recv
TJB3uH0BX0lHpglpDPGq,2021-12-14 10:22:27.561000+00:00,oem-nodejs,carChassisNumber/DENM,febb3a8e-e65c-480c-bc2d-164e115c552a,recv
TZB3uH0BX0lHpglpDPGq,2021-12-14 10:22:27.562000+00:00,oem-nodejs,carChassisNumber/DENM,8c4efefe-df57-4e4e-8ac9-a92373a6e644,recv
T5B3uH0BX0lHpglpDPGq,2021-12-14 10:22:27.652000+00:00,oem-nodejs,carChassisNumber/DENM,b75e9ae7-9953-4574-8376-0078d7c19035,recv
UpB3uH0BX0lHpglpDPGq,2021-12-14 10:22:27.722000+00:00,oem-nodejs,carChassisNumber/DENM,a92cce32-40ae-4aca-81e3-5055e885d797,recv
U5B3uH0BX0lHpglpDPGq,2021-12-14 10:22:27.764000+00:00,oem-nodejs,carChassisNumber/DENM,4aacd782-9470-4ca3-8a78-7207bbc75ea1,recv
VZB3uH0BX0lHpglpDPGq,2021-12-14 10:22:27.944000+00:00,oem-nodejs,carChassisNumber/DENM,5c6d51f3-7d0f-4e2a-917e-55dfc724ecf4,recv
V5B3uH0BX0lHpglpDPGq,2021-12-14 10:22:28.012000+00:00,oem-nodejs,carChassisNumber/DENM,8e07928e-3445-4324-bf7c-088c57613f03,recv
WZB3uH0BX0lHpglpDPGq,2021-12-14 10:22:28.092000+00:00,oem-nodejs,carChassisNumber/DENM,47d6259d-bda9-4ed6-b051-a9e292be61da,recv
W5B3uH0BX0lHpglpDPGq,2021-12-14 10:22:28.203000+00:00,oem-nodejs,carChassisNumber/DENM,b87b41a7-d7fc-46a2-bd16-f67545b78a5b,recv
XZB3uH0BX0lHpglpDPGq,2021-12-14 10:22:28.295000+00:00,oem-nodejs,carChassisNumber/DENM,beb11d3f-935a-450e-a213-7b69e6ad2957,recv
X5B3uH0BX0lHpglpDPGq,2021-12-14 10:22:28.378000+00:00,oem-nodejs,carChassisNumber/DENM,d2c9979a-fa30-4e5d-938e-d88f928a667f,recv
YZB3uH0BX0lHpglpDPGq,2021-12-14 10:22:28.495000+00:00,oem-nodejs,carChassisNumber/DENM,8692b1d6-b9ce-4676-ab7d-2c65eb3aea36,recv
epB3uH0BX0lHpglpEPGT,2021-12-14 10:22:28.565000+00:00,oem-nodejs,carChassisNumber/DENM,2f11f717-224e-4470-bed7-6e1fde83e356,recv
fJB3uH0BX0lHpglpEPGT,2021-12-14 10:22:28.664000+00:00,oem-nodejs,carChassisNumber/DENM,26030d71-8928-4906-8fdc-a33803b5f1c7,recv
fpB3uH0BX0lHpglpEPGT,2021-12-14 10:22:28.772000+00:00,oem-nodejs,carChassisNumber/DENM,5a6bae2a-3d17-4f05-b001-3037c21b3c95,recv
gJB3uH0BX0lHpglpEPGT,2021-12-14 10:22:28.862000+00:00,oem-nodejs,carChassisNumber/DENM,1cc6e5d4-c93f-4e67-9556-656113d42d82,recv
gpB3uH0BX0lHpglpEPGT,2021-12-14 10:22:28.942000+00:00,oem-nodejs,carChassisNumber/DENM,e975611b-506c-49bd-bd51-7c45261541ef,recv
hJB3uH0BX0lHpglpEPGT,2021-12-14 10:22:29.064000+00:00,oem-nodejs,carChassisNumber/DENM,3b67279e-8901-4fe3-8e52-1e2c1a774e13,recv
hpB3uH0BX0lHpglpEPGT,2021-12-14 10:22:29.183000+00:00,oem-nodejs,carChassisNumber/DENM,80804ef7-b6c9-48f2-b5bc-7c9a481a1fe4,recv
iJB3uH0BX0lHpglpEPGT,2021-12-14 10:22:29.313000+00:00,oem-nodejs,carChassisNumber/DENM,37fe30a5-cf1b-4037-ae9c-1f3a3355d99a,recv
ipB3uH0BX0lHpglpEPGT,2021-12-14 10:22:29.452000+00:00,oem-nodejs,carChassisNumber/DENM,21ad6da3-08d2-44d8-8024-08207ee03118,recv
rJB3uH0BX0lHpglpFPGC,2021-12-14 10:22:29.548000+00:00,oem-nodejs,carChassisNumber/DENM,7373b675-d125-4bfa-9faf-16a14d852a8e,recv
rZB3uH0BX0lHpglpFPGC,2021-12-14 10:22:29.574000+00:00,oem-nodejs,carChassisNumber/DENM,9b67ef87-c1b4-4ff4-805e-0a3bd08a42f2,recv
r5B3uH0BX0lHpglpFPGC,2021-12-14 10:22:29.677000+00:00,oem-nodejs,carChassisNumber/DENM,4110d806-d435-44fa-a2cd-e42c3a2b5bc1,recv
sZB3uH0BX0lHpglpFPGC,2021-12-14 10:22:29.746000+00:00,oem-nodejs,carChassisNumber/DENM,cb731b4b-235d-4b7b-ab3b-a87c150962bc,recv
